title,description,published_utc,article_url,publisher,sentiment_polarity,sentiment_subjectivity,sentiment_label,sentiment_confidence,keywords_earnings,keywords_acquisition,keywords_regulation,keywords_partnership,keywords_product,keywords_financial,keywords_leadership,keywords_lawsuit,urgency_score,text_length,tickers,ticker,date
"Hedge funds, family offices among those turning to Goldman Sachs ETF Accelerator","Goldman's recently created business, which is designed to help firms quickly launch  exchange-traded funds, has more than just traditional asset managers as clients.",2023-10-09 18:22:00+00:00,https://www.marketwatch.com/story/hedge-funds-family-offices-among-those-turning-to-goldman-sachs-etf-accelerator-cdb167a2,MarketWatch,0.20833333333333331,0.5,positive,0.20833333333333331,False,False,False,False,True,False,False,False,0.0,247,"['BSMC', 'BUSA', 'BINV', 'GS']",BSMC,2023-10-09
Why Is NETGEAR Stock Jumping Premarket Thursday?,"NETGEAR stock is trading higher premarket after the company announced a $135 million settlement agreement with TP-Link, resolving all pending litigation between the parties. The settlement and an earlier-than-expected launch of a new product have led NETGEAR to raise its Q3 2024 revenue and margin guidance.",2024-09-12 10:02:39+00:00,https://www.benzinga.com/markets/equities/24/09/40828056/why-is-netgear-stock-jumping-premarket-thursday,Benzinga,0.19318181818181818,0.4772727272727273,positive,0.19318181818181818,True,False,False,False,True,False,False,True,0.0,358,"['NTGR', 'BSMC']",BSMC,2024-09-12
