title,description,published_utc,article_url,publisher,sentiment_polarity,sentiment_subjectivity,sentiment_label,sentiment_confidence,keywords_earnings,keywords_acquisition,keywords_regulation,keywords_partnership,keywords_product,keywords_financial,keywords_leadership,keywords_lawsuit,urgency_score,text_length,tickers,ticker,date
NASDAQ Gains More Than 4% in Four Days,NASDAQ Gains More Than 4% in Four Days,2021-01-23 14:15:00+00:00,https://www.zacks.com/registration/ultimatetrader/welcome/eoffer/30c3?adid=ZU_CONTENT_SYND&cid=CS-ZC-FT-zucommentary-28058,Zacks Investment Research,0.5,0.5,positive,0.5,False,False,False,False,False,False,False,False,0.0,78,"['NFLX', 'AAPL', 'FB', 'MSFT', 'TSLA', 'AMZN', 'GOOG', 'IBM', 'INTC', 'CLSK', 'AKAM', 'NTAP', 'HZO', 'HWC']",NTAP,2021-01-23
NASDAQ Winning Streak Ends as Stocks Slip Slightly,NASDAQ Winning Streak Ends as Stocks Slip Slightly,2021-01-27 14:15:00+00:00,https://www.zacks.com/registration/ultimatetrader/welcome/eoffer/30c3?adid=ZU_CONTENT_SYND&cid=CS-ZC-FT-zucommentary-28092,Zacks Investment Research,0.16666666666666669,0.4583333333333333,positive,0.16666666666666669,False,False,False,False,False,False,False,False,0.0,102,"['FNKO', 'VET', 'DNOW', 'HIMX', 'SAVA', 'ETSY', 'VCEL', 'KMT', 'OSTK', 'NTAP', 'NEO', 'VZ', 'IIPR', 'CRON', 'HEXO', 'MSFT', 'MMM', 'JNJ', 'GME', 'AAPL', 'FB', 'TSLA']",NTAP,2021-01-27
"Tencent Music (TME) Q1 Earnings In Line, Revenues Rise Y/Y",Tencent Music's (TME) first-quarter 2021 results benefit from expanded paid music subscriber base and increase in revenues from online music and social entertainment services.,2021-05-18 13:26:00+00:00,http://www.zacks.com/stock/news/1570931/tencent-music-tme-q1-earnings-in-line-revenues-rise-y-y?cid=CS-ZC-FT-analyst_blog|earnings_article-1570931,Zacks Investment Research,-0.38333333333333336,0.5333333333333333,negative,0.38333333333333336,True,False,False,False,False,False,False,False,0.0,235,"['DELL', 'NVDA', 'NTAP', 'TME']",NTAP,2021-05-18
Cisco (CSCO) Set to Acquire Kenna Security: Major Takeaways,Cisco (CSCO) will combine Kenna Security offerings with its SecureX platform.,2021-05-18 15:10:00+00:00,http://www.zacks.com/stock/news/1571136/cisco-csco-set-to-acquire-kenna-security-major-takeaways?cid=CS-ZC-FT-analyst_blog|company_news_tech_sector-1571136,Zacks Investment Research,0.0625,0.5,neutral,0.0625,False,True,True,False,False,False,False,False,0.0,138,"['CSCO', 'STX', 'NVDA', 'NTAP']",NTAP,2021-05-18
3 Stocks to Snap Up as Computer Storage Devices Show Promise,3 Stocks to Snap Up as Computer Storage Devices Show Promise,2021-05-19 15:49:00+00:00,http://www.zacks.com/commentary/1576107/3-stocks-to-snap-up-as-computer-storage-devices-show-promise?cid=CS-ZC-FT-industry_outlook-1576107,Zacks Investment Research,0.0,0.0,neutral,0.0,False,False,False,False,False,False,False,False,0.0,122,"['WDC', 'STX', 'PSTG', 'NTAP']",NTAP,2021-05-19
"Zacks Industry Outlook Highlights: Seagate, Western Digital, NetApp and Pure Storage","Zacks Industry Outlook Highlights: Seagate, Western Digital, NetApp and Pure Storage",2021-05-20 11:22:00+00:00,http://www.zacks.com/stock/news/1580884/zacks-industry-outlook-highlights-seagate-western-digital-netapp-and-pure-storage?cid=CS-ZC-FT-press_releases-1580884,Zacks Investment Research,0.07142857142857142,0.16666666666666666,neutral,0.07142857142857142,False,False,False,False,False,False,False,False,0.0,170,"['STX', 'NTAP', 'WDC', 'PSTG']",NTAP,2021-05-20
Factors to Note Ahead of Pure Storage's (PSTG) Q1 Earnings,Pure Storage's (PSTG) fiscal first-quarter performance is likely to reflect robust adoption of subscription services namely Pure as-a-Service and Evergreen offerings.,2021-05-21 14:20:00+00:00,http://www.zacks.com/stock/news/1583867/factors-to-note-ahead-of-pure-storages-pstg-q1-earnings?cid=CS-ZC-FT-analyst_blog|earnings_preview-1583867,Zacks Investment Research,0.1607142857142857,0.625,positive,0.1607142857142857,True,False,False,False,False,False,False,False,0.0,226,"['VMW', 'AMZN', 'NTAP', 'PSTG']",NTAP,2021-05-21
ServiceNow (NOW) Partners With Microsoft to Tackle Cyber Threat,ServiceNow (NOW) integrates Microsoft's offerings including Microsoft Azure Sentinel and Microsoft Teams with its Security Operations Solution Suite.,2021-05-25 14:09:00+00:00,http://www.zacks.com/stock/news/1603560/servicenow-now-partners-with-microsoft-to-tackle-cyber-threat?cid=CS-ZC-FT-analyst_blog|company_news_tech_sector-1603560,Zacks Investment Research,0.0,0.0,neutral,0.0,False,False,True,False,False,False,False,False,0.0,214,"['MSFT', 'NVDA', 'NTAP', 'NOW']",NTAP,2021-05-25
Zacks Earnings ESP: A Better Way to Find Earnings Surprises for Computer and Technology,Finding stocks expected to beat quarterly earnings estimates becomes an easier task with our Zacks Earnings ESP.,2021-05-26 12:50:06+00:00,http://www.zacks.com/stock/news/1608526/zacks-earnings-esp-a-better-way-to-find-earnings-surprises-for-computer-and-technology?cid=CS-ZC-FT-tale_of_the_tape|zacks_education_earnings_esp-1608526,Zacks Investment Research,0.2,0.45,positive,0.2,True,False,False,False,False,False,False,False,0.0,201,['NTAP'],NTAP,2021-05-26
Can NetApp (NTAP) Keep the Earnings Surprise Streak Alive?,NetApp (NTAP) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,2021-05-26 16:10:02+00:00,http://www.zacks.com/stock/news/1609289/can-netapp-ntap-keep-the-earnings-surprise-streak-alive?cid=CS-ZC-FT-tale_of_the_tape|yseop_template_7-1609289,Zacks Investment Research,0.19795918367346937,0.6193877551020408,positive,0.19795918367346937,True,False,False,False,False,False,False,False,0.0,238,['NTAP'],NTAP,2021-05-26
"Workday (WDAY) Q1 Earnings & Revenues Beat Estimates, Up Y/Y",Workday's (WDAY) fiscal first-quarter results benefit from high demand for its cloud-based HCM and financial management solutions.,2021-05-27 13:51:00+00:00,http://www.zacks.com/stock/news/1613925/workday-wday-q1-earnings-revenues-beat-estimates-up-y-y?cid=CS-ZC-FT-analyst_blog|earnings_article-1613925,Zacks Investment Research,0.08,0.26999999999999996,neutral,0.08,True,False,False,False,False,False,True,False,0.0,192,"['MAT', 'NTAP', 'FIVE', 'WDAY']",NTAP,2021-05-27
