title,description,published_utc,article_url,publisher,sentiment_polarity,sentiment_subjectivity,sentiment_label,sentiment_confidence,keywords_earnings,keywords_acquisition,keywords_regulation,keywords_partnership,keywords_product,keywords_financial,keywords_leadership,keywords_lawsuit,urgency_score,text_length,tickers,ticker,date
Stocks Look Past Terrible Jobs Report with a Solid Week of Gains,Stocks Look Past Terrible Jobs Report with a Solid Week of Gains,2020-05-11 13:15:00+00:00,https://www.zacks.com/registration/ultimatetrader/welcome/eoffer/30c3?adid=ZU_CONTENT_SYND&cid=CS-ZC-FT-zucommentary-25296,Zacks Investment Research,-0.4166666666666667,0.45,negative,0.4166666666666667,False,False,False,False,False,False,False,False,0.0,130,"['PRPL', 'VSTO', 'IDCC', 'VSAT', 'UNG', 'HCAT', 'SATS', 'DXCM', 'SE', 'DOCU', 'AAPL']",DOCU,2020-05-11
New Month Kicks Off With New Records,New Month Kicks Off With New Records,2020-09-02 14:15:00+00:00,https://www.zacks.com/registration/ultimatetrader/welcome/eoffer/30c3?adid=ZU_CONTENT_SYND&cid=CS-ZC-FT-zucommentary-26527,Zacks Investment Research,0.13636363636363635,0.45454545454545453,positive,0.13636363636363635,False,False,False,False,False,False,False,False,0.0,74,"['SURF', 'ROST', 'MRVL', 'DOCU', 'AAPL', 'NFLX', 'AMZN', 'GOOG', 'ZM']",DOCU,2020-09-02
2021 Begins With a More Than 1% Pullback,2021 Begins With a More Than 1% Pullback,2021-01-05 14:15:00+00:00,https://www.zacks.com/registration/ultimatetrader/welcome/eoffer/30c3?adid=ZU_CONTENT_SYND&cid=CS-ZC-FT-zucommentary-27854,Zacks Investment Research,0.5,0.5,positive,0.5,False,False,False,False,False,False,False,False,0.0,82,"['SE', 'DOCU', 'HUBS', 'GDS', 'SITE', 'UBS', 'ALL', 'VVV', 'JBL', 'SYNH', 'STLD', 'ALLY', 'C', 'CLF', 'XOM', 'FITB', 'GS']",DOCU,2021-01-05
DocuSign (DOCU) Just Reclaimed the 200-Day Moving Average,Is it a good or bad thing when a stock surpasses resistance at the 200-day simple moving average?,2021-04-23 12:40:02+00:00,http://www.zacks.com/stock/news/1441250/docusign-docu-just-reclaimed-the-200-day-moving-average?cid=CS-ZC-FT-tale_of_the_tape|200_day_moving_average_(yseop)-1441250,Zacks Investment Research,-0.059999999999999984,0.4847619047619047,neutral,0.059999999999999984,False,False,False,False,False,False,False,False,0.0,156,['DOCU'],DOCU,2021-04-23
"Checking In on C3.ai, Snowflake, and ZoomInfo",How are these 2020 IPOs doing?,2021-04-23 22:12:00+00:00,https://www.fool.com/investing/2021/04/23/checking-in-on-c3ai-snowflake-and-zoominfo/?source=iedfolrf0000001,The Motley Fool,0.0,0.0,neutral,0.0,False,False,False,False,False,False,False,False,0.0,77,"['TWLO', 'DOCU', 'UPWK', 'ZI', 'SNOW', 'AI']",DOCU,2021-04-23
"Cathie Wood Adds More Coinbase, Skillz, Trims Square","Cathie Wood-led Ark Investment Management on Friday snapped up another 221,167 shares of the cryptocurrency exchange Coinbase Global Inc (NASDAQ: COIN) worth about $64.49 million on the stock’s Friday’s dip and also its fourth-straight loss.
The investment firm’s Ark Innovation ETF (NYSE: ARKK) bought the shares of the company that closed 0.63% lower at $291.60 on Friday, giving the cryptocurrency exchange a market cap of $58.09 billion. Coinbase’s market cap has dropped from $85.8 billion on its blockbuster listing earlier this month.
The New York-based company also added another 3,873 shares of the mobile gaming company Skillz Inc (NYSE: SKLZ), just a day after snapping 1.2 million shares of the stock.
ARKK bought the shares of the company which closed ...Full story available on Benzinga.com",2021-04-26 02:33:17+00:00,https://www.benzinga.com/markets/cryptocurrency/21/04/20784086/cathie-wood-adds-more-coinbase-skillz-trims-square,Benzinga,0.10404040404040406,0.28383838383838383,positive,0.10404040404040406,True,False,False,False,True,False,True,False,0.0,858,"['DDD', 'DOCU', 'COIN', 'NIU', 'NVDA', 'ARKF', 'PCAR', 'SKLZ', 'PSTI', 'MASS', 'TREE', 'SPFR', 'PHR', 'RXRX', 'IRDM', 'BEAM', 'ARKW', 'ARKK', 'ARKG', 'PSTG', 'SQ', 'IONS', 'SYRS']",DOCU,2021-04-26
"Cathie Wood Adds $33.8M Shares In Shopify, Sells More Square To Pile Up Coinbase","Cathie Wood-led Ark Investment Management on Monday snapped up 28,989 shares of the Canadian e-commerce company Shopify Inc (NYSE: SHOP), worth about $33.8 million, as the stock jumped ahead of its scheduled earnings report later this week.
The investment firm’s Ark Innovation ETF (NYSE: ARKK) bought the shares of the company that closed 6.1% higher at $1,166 on Monday.
The investment firm also sold 70,959 shares of the digital payment company Square Inc (NYSE: SQ) estimated to be worth $18.15 million, as of Monday’s close. 
Shopify caters to small and midsize businesses. The firm has two segments — subscription solutions (43% of fiscal 2018 revenue) and merchant solutions (57% of fiscal 2018 revenue).
See Also: Why Shopify's Stock Is Trading Higher Today
ARKK sold shares of Square ...Full story available on Benzinga.com",2021-04-27 07:15:14+00:00,https://www.benzinga.com/markets/cryptocurrency/21/04/20805490/cathie-wood-adds-33-8m-shares-in-shopify-sells-more-square-to-pile-up-coinbase,Benzinga,0.08076923076923079,0.29230769230769227,neutral,0.08076923076923079,True,False,False,False,True,False,True,False,0.0,914,"['RXRX', 'API', 'JD', 'PDD', 'ARKW', 'COIN', 'ARKK', 'NVDA', 'PYPL', 'PCAR', 'SHOP', 'PSTI', 'TDOC', 'TREE', 'PSTG', 'XLNX', 'SQ', 'PHR', 'IONS', 'SI', 'SYRS', 'TSM', 'ROKU', 'TSP', 'DOCU', 'IRDM', 'NIU', 'TSLA', 'MASS', 'SPFR', 'PATH', 'ZY']",DOCU,2021-04-27
DocuSign (DOCU) Gains As Market Dips: What You Should Know,"In the latest trading session, DocuSign (DOCU) closed at $232.30, marking a +0.99% move from the previous day.",2021-04-28 21:45:19+00:00,http://www.zacks.com/stock/news/1469432/docusign-docu-gains-as-market-dips-what-you-should-know?cid=CS-ZC-FT-tale_of_the_tape|yseop_template_6-1469432,Zacks Investment Research,0.07777777777777779,0.3888888888888889,neutral,0.07777777777777779,False,False,False,False,False,False,False,False,0.0,170,['DOCU'],DOCU,2021-04-28
Outperforming The S&P 500 By Trading The Stocks From 40 Large Hedge Funds: Trading Update 5/1/2021,"From 1/2/2016 to date investing in all 50 stocks, equally weighted, would have produced a total return of 187.1%, an active return of 61.1% when compared SPY’s 126.2%.",2021-05-02 06:17:31+00:00,https://seekingalpha.com/article/4423449-outperforming-sp-500-trading-stocks-from-40-large-hedge-funds?source=feed,Seeking Alpha,0.020238095238095236,0.5071428571428571,neutral,0.020238095238095236,False,False,False,False,False,False,False,False,0.0,267,"['AAPL', 'ADBE', 'ADPT', 'ADSK', 'AMT', 'AMZN', 'BBIO', 'BSX', 'CHTR', 'COUP', 'CP', 'CRM', 'CRWD', 'CSGP', 'DHR', 'DIS', 'DOCU', 'FATE', 'FB', 'FIS', 'FISV', 'FOLD', 'GOOG', 'GOOGL', 'GPN', 'INTU', 'JPM', 'MA', 'MCO', 'MELI', 'MSFT', 'NFLX', 'NOW', 'NVDA', 'PDD', 'PTON', 'PYPL', 'QCOM', 'SGEN', 'SHOP', 'SNOW', 'SQ', 'TDG', 'TSLA', 'UBER', 'UNH', 'V', 'W', 'WDAY']",DOCU,2021-05-02
ALOT vs. DOCU: Which Stock Should Value Investors Buy Now?,ALOT vs. DOCU: Which Stock Is the Better Value Option?,2021-05-04 15:40:12+00:00,http://www.zacks.com/stock/news/1499386/alot-vs-docu-which-stock-should-value-investors-buy-now?cid=CS-ZC-FT-tale_of_the_tape|yseop_template_3-1499386,Zacks Investment Research,0.5,0.5,positive,0.5,False,True,False,False,False,False,False,False,0.0,114,"['ALOT', 'DOCU']",DOCU,2021-05-04
